SMILES,trg(MW),trg(LogP),trg(QED),trg(TPSA),trg(HBA),trg(HBD),trg(DRD2),gen(MW),gen(LogP),gen(QED),gen(TPSA),gen(HBA),gen(HBD),gen(DRD2),reward
CCCCCCCCCCCCN1CC(c2nnc(C3OC(C(=O)N=c4cccc(C)[nH]4)C(O)C(O)C3O)n2NC(=O)C2OC(C3C(=O)N4C3SC(C)(C)C4c3cccn3C)C(O)C(O)C2O)(C2OC(c3ccc(S(N)(=O)=O)cc3)C(O)C(O)C2O)C1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1255.481,-0.78088,0.035954446,403.43,21,12,0.061041603,0.868630097
CN(C)C1OC(C(=O)Nn2c(-c3cc(C4OCC(O)C(O)C4O)c4cccc(C5OC(N6CC(O)C(O)C(O)C6C(=O)[O-])C(O)C(O)C5O)c4n3)nnc2C2OC(C(O)O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1030.924,-12.0832,0.083854754,500.14,29,18,0.043348008,53.5916601
O=C(Nn1c(-n2cc(C3OC(C4CNC4)C(O)C(O)C3O)c(C3OC(C(O)O)C(O)C(O)C3O)n2)nnc1C1(C2OC(C(O)O)C(O)C(O)C2O)COC1)c1cc(C2OCC(O)C(O)C2O)ncn1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,987.883,-11.2042,0.079328681,485.27,28,18,0.025075448,4.637241396
CCC(CC)(c1nnc(-c2cn[nH]c2C2OC(N3CC(O)C(O)C(O)C3n3ccnc3[N+](=O)[O-])C(O)C(O)C2O)n1NC(=O)C1OC(N2CC(O)C(O)C(O)C2C2CNC2)C(N)C(O)C1O)C1OC(N(C)C)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1115.122,-9.8925,0.052638659,508.13,29,18,0.079658071,2.208425795
CN(C)C1C(O)C(O)C(O)CN1C1OC(c2c(-c3nnc(C4OC(N5CC(O)C(O)C(O)C5C(=O)[O-])C(O)C(O)C4N)n3NC(=O)C3OC(C4CNC4)C(O)C(O)C3N)sc3cc(O)ccc23)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1058.067,-11.2992,0.089631597,484.64,28,18,0.152743471,5.297759759
Cc1c(-c2nnc(C3OC(N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)n2NC(=O)C2C(O)C(O)C3(C4OC(C(=O)[O-])C(O)C(O)C4O)CC23)c(=O)oc2cc(C34CC3C(C3OC(N(C)C)C(O)C(O)C3O)C(O)C4O)ccc12,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1163.13,-11.16718,0.079287462,500.03,29,18,0.146439915,1.479240589
O=C(Nn1c(-c2ccccc2Cl)nnc1C1OC(N2CC(O)C(O)C(O)C2C(=O)[O-])C(O)C(O)C1O)C1OC(c2cnc(C3OC(N4CC(O)C(O)C(O)C4C(O)O)C(O)C(O)C3O)o2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1037.315,-11.566,0.083852605,504.05,29,18,0.008708902,11.17841264
CN(C)C1OC(c2cnn(-c3nnc(C(C)(F)F)n3NC(=O)c3nnc(C4OC(N5CC(O)C(O)C(O)C5C(O)O)C(O)C(O)C4O)n3NC(=O)C3OC(C(O)O)C(O)C(O)C3O)c2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1014.86,-11.6188,0.074916639,495.29,28,18,0.027439428,10.82163859
N#CC1(c2nnc(-c3n[nH]cc3C3OC(N4CC(O)C(O)C(O)C4N4CC(O)C(O)C(O)C4N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)n2NC(=O)C2OC(C(=O)[O-])C(O)C(O)C2O)CCCCC1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1041.015,-12.02102,0.105045165,496.07,28,18,0.030911609,9.450992936
O=C([O-])C1OC(c2nc3cc(Cl)c(Cl)cc3n2-c2nnc(C3OC(N4CC(O)C(O)C(O)C4N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)n2NC(=O)C2OC(C3CNC3)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1108.873,-11.4733,0.089622324,479.44,28,18,0.015580494,2.376674605
CN(C)C1C(O)C(O)C(O)CN1C1OC(c2nnc(-c3ncc(C4OC(C(=O)[O-])C(O)C(O)C4O)o3)n2NC(=O)c2c[nH]c(C3OC(N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)c2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1043.971,-11.8499,0.084774294,494.65,29,18,0.120802167,8.183210209
CN1C(=O)C(c2nnc(-c3ccc(-c4nnc(C5OC(N6CC(O)C(O)C(O)C6C(O)O)C(O)C(O)C5O)n4NC(=O)C4OC(C(O)O)C(O)C(O)C4O)nc3)n2NC(=O)C2CCC3C(=CCCCC(=O)O)CCCC23C)(C(O)O)N=C1N,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1178.133,-8.8523,0.035971768,553.65,29,19,0.115771065,1.330129611
NC(=S)NC1C(O)C(O)C(O)CN1C1C(O)C(O)C(O)CN1C1OC(c2nnc(C3OC(C(=O)[O-])C(O)C(O)C3O)n2NC(=O)c2ccc(C(=NO)NC(=O)C(F)(F)F)cn2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,986.826,-11.0941,0.036461517,480.27,27,17,0.02545785,4.446753492
CC(CCC(=O)N(C)C)c1nnc(C2OC(C(O)O)C(O)C(O)C2O)n1NC(=O)C1(C(=O)Nn2c(C3OC(C4CNC4)C(O)C(O)C3O)nnc2C2OC(N3CC(O)C(O)C(O)C3C3CNC3)C(O)C(O)C2O)COC1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1089.08,-11.2598,0.058157336,487.37,28,18,0.028833862,3.044840871
CC1CCCN1c1nnc(-c2nnc(-c3cnn(C4OC(C(O)O)C(O)C(O)C4O)c3)n2NC(=O)C2OC(N3CC(O)C(O)C(O)C3C3CNC3)C(O)C(O)C2O)n1NC(=O)C1OC(C2CNC2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1055.026,-11.3168,0.074904116,478.89,28,18,0.026564449,5.884826423
CN(C)C1C(O)C(O)C(O)CN1C1OC(C(CCCN2CC(O)C(O)C(O)C2C(=O)[O-])C2OC(C(=O)Nn3c(-c4ccc5c(c4)CCC(=O)N5)nnc3C3OC(C4CNC4)C(O)C(O)C3O)C(O)C(O)C2O)C(N)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1112.134,-11.5348,0.08351073,487.72,28,18,0.25398714,2.266993696
Cc1noc(C2OC(c3nnc(-c4cc(Cl)ccc4C#N)n3NC(=O)C3OC(c4ccc5c(ccn5C)c4)C(O)C(O)C3O)C(O)C(O)C2O)c1C1OC(N2CC(O)C(O)C(O)C2N2CC(O)C(O)C(O)C2C(=O)[O-])C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1159.489,-7.8322,0.061748865,492.31,28,16,0.045130211,1.502996881
CN(C)C1OC(n2cc(C(=O)Nn3c(C(=O)Nn4c(C5OC(C(O)O)C(O)C(O)C5O)nnc4C4OC(N5CC(O)C(O)C(O)C5C5CNC5)C(O)C(O)C4O)nnc3C3CN(CCCF)CC3O)cn2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1105.058,-11.2475,0.062846276,490.33,29,18,0.243698319,2.451887794
CS(=O)(=O)c1ccc(-c2nnc(-c3c[nH]c(C4OC(N5CC(O)C(O)C(O)C5N5CC(O)C(O)C(O)C5N5CC(O)C(O)C(O)C5C(=O)[O-])C(O)C(O)C4O)c3)n2NC(=O)C2OC(C3CNC3)C(O)C(O)C2O)cc1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1087.061,-12.071,0.08476458,493.53,28,18,0.041038808,3.13747134
CC(=CCCC(=O)O)C(=O)N1CC(c2nnc(C(=O)Nn3c(C4OC(C(O)O)C(O)C(O)C4O)nnc3C3OC(C4CNC4)C(O)C(O)C3O)n2NC(=O)C2OCC(O)C(O)C2O)(C2OCC(O)C(O)C2O)C1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1046.951,-11.247,0.061695283,509.4,28,18,0.041023646,7.332463748
Cc1nonc1C1OC(c2nnc(-c3ccc(Br)cc3F)n2NC(=O)C2OC(N3CC(O)C(O)C(O)C3N3CC(O)C(O)C(O)C3n3cccc3)C(O)C(O)C2O)C(N)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,957.721,-5.59948,0.078294526,377.15,22,13,0.007760012,2.3063034
Cc1ccc(C2C(O)C(O)C(O)CN2C2C(O)C(O)C(O)CN2C2OC(c3nnc(-c4ccc(Br)cc4F)n3NC(=O)C3OC(c4ccc5c(c4)CCC(C)N5CCCN)C(O)C(O)C3O)C(O)C(O)C2O)nc1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1104.982,-3.32298,0.069871882,369.66,22,14,0.079322244,2.073389001
Cc1nn(-c2nnc(C3OC(C4CNC4)C(O)C(O)C3O)n2NC(=O)c2[nH]c(C34CC3C(C3OC(C(=O)[O-])C(O)C(O)C3O)C(O)C4O)cc2C2OC(N3CC(O)C(O)C(O)C3C3CNC3)C(O)C(O)C2O)c(C)c1[N+](=O)[O-],1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1109.046,-10.88146,0.059139765,514.9,28,18,0.03303792,2.362392038
O=C(C(=O)C1OC(N2CC(O)C(O)C(O)C2N2CC(O)C(O)C(O)C2C(O)O)C(O)C(O)C1O)c1nnc(OS(=O)(=O)NS(=O)(=O)c2ccc3ccccc3c2)n1NC(=O)C1OC(C2CNC2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1081.011,-11.4656,0.040484632,503.68,29,17,0.020588311,3.426290491
CC(=Cc1ccc(C)o1)C(=O)N1CC(c2nnc(C3OC(C(O)O)C(O)C(O)C3O)n2NC(=O)c2nnc(C3OC(C4CNC4)C(O)C(O)C3O)n2NC(=O)C2OCC(O)C(O)C2O)(C2OC(C3CNC3)C(O)C(O)C2O)C1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1110.054,-10.46518,0.055811703,497.27,28,18,0.029935689,2.338370352
NS(=O)(=O)OC(=O)C(C(C1OCC(O)C(O)C1O)C1OC(CC(Cl)c2nnc(-c3cncnc3)n2NC(=O)c2ccc3nnc(C4OC(C(O)O)C(O)C(O)C4O)n3n2)C(O)C(O)C1O)N1CC(O)C(O)C(O)C1C(O)O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1141.433,-11.7993,0.038814717,569.74,32,18,0.025957196,1.719737276
O=C(Nn1c(C2OC(C3CNC3)C(O)C(O)C2O)nnc1C1OC(C2CNC2)C(O)C(O)C1O)c1nnc(C2(C3OC(C(O)O)C(O)C(O)C3O)CN(S(=O)(=O)c3c(F)cccc3F)C2)n1NC(=O)C1OCC(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1138.036,-11.3296,0.070678418,501.2,28,18,0.020193942,1.793266982
CCCC(C(=O)C(=O)N1CCC2(CCN(CC(C)(C)CC3OC(n4nc(C5OC(N6CC(O)C(O)C(O)C6N(C)C)C(O)C(O)C5O)nc4C(=O)Nn4c(-c5cnc(=N)[nH]c5)nnc4C4OC(N5CC(O)C(O)C(O)C5C(=O)[O-])C(O)C(O)C4O)C(O)C(O)C3O)CC2)C1=O)N1CCC(O)C1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1436.475,-12.07203,0.049566018,605.2,35,19,0.241159091,0.509329205
CN(C)C1C(O)C(O)C(O)CN1C1OC(C(=O)Nn2c(SC(=O)NC(N)=S)nnc2-c2nnc(C3OC(C4CNC4)C(O)C(O)C3O)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1028.003,-12.2815,0.05644171,504.16,30,19,0.017803379,14.10654701
CC(=O)c1nnc(C2OC(N3CC(O)C(O)C(O)C3n3c(C)nc4ccccc43)C(O)C(O)C2O)n1NC(=O)c1nnc(C2OC(C3CNC3)C(O)C(O)C2O)n1NC(=O)C1OC(NC(N)=S)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1051.019,-9.35568,0.048981713,478.28,28,17,0.015627044,6.076032547
CN(C)C1C(O)C(O)C(O)CN1C1OC(c2nnc(-c3cc(Br)c(C4OC(N5CC(O)C(O)C(O)C5C(O)O)C(O)C(O)C4O)c(Br)c3)n2NC(=O)C2OC(C(=O)[O-])C(O)C(O)C2N)C(O)C(O)C1N,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1134.716,-11.6032,0.098247195,492.84,28,18,0.019333882,1.845751469
O=C(Nn1c(C2OCC(O)C(O)C2O)nnc1C1OC(C(O)O)C(O)C(O)C1O)c1cnc(C2OC(C3CNC3)C(O)C(O)C2O)c(-c2nnc(C3CCCCO3)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)n1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1059.95,-11.0877,0.074902946,527.26,30,19,0.053030117,4.980454588
Cc1ccc(-c2nnc(-c3ccccc3C3OC(N(C)C)C(O)C(O)C3O)n2NC(=O)C2OC(N3CC(O)C(O)C(O)C3C(=O)[O-])C(O)C(O)C2O)n1C1OC(N2CC(O)C(O)C(O)C2C(O)O)C(N)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1057.01,-11.86018,0.07929961,491.98,28,18,0.063352605,5.580045677
CN(C)C1C(O)C(O)C(O)CN1C1OC(c2nnc(NS(=O)(=O)Nc3nc(C4OC(C5CNC5)C(O)C(O)C4O)nn3C3COCCO3)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1030.978,-12.0772,0.082847303,496.6,29,18,0.01815561,56.66983872
CN(C)C1C(O)C(O)C(O)CN1C1C(O)C(O)C(O)CN1C1OC(c2nnc(C3OC(C(=O)[O-])C(O)C(O)C3O)n2NC(=O)c2ccc(N=c3nc(C4OC(C5CNC5)C(O)C(O)C4O)cc[nH]3)cc2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1081.036,-11.8775,0.084765616,493.87,28,18,0.053855504,3.438902596
N#CC=CCC=Cc1cn(-c2nnc(C3OCC(O)C(O)C3O)n2NC(=O)c2nnc(C3OC(C4CNC4)C(O)C(O)C3O)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)nc1C1OC(C(O)O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1054.934,-11.11752,0.052644012,533.86,29,19,0.028881032,5.576951079
CC(=Cc1[nH]nc2cc(-c3nnc(C4OC(N5CC(O)C(O)C(O)C5N5CC(O)C(O)C(O)C5C(=O)[O-])C(O)C(O)C4O)n3NC(=O)C3OC(N4CC(O)C(O)C(O)C4N(C)C)C(O)C(O)C3O)ccc12)C(=O)O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1055.982,-11.8057,0.079299834,500.79,29,18,0.049658451,5.752550368
Cc1ccc2cccc(C(=O)Nn3c(C4OC(C(=O)N=c5[nH]nc(S(=O)(=O)NC6=NCCN6)s5)C(O)C(O)C4O)nnc3C3OC(c4cc(C5OC(N6CC(O)C(O)C(O)C6C(=O)[O-])C(O)C(O)C5O)c(Cl)cc4F)C(O)C(O)C3O)c2n1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1226.562,-8.12448,0.058393646,515.19,27,16,0.105081875,1.022603933
CC=C1CC(c2nnc(-c3nnc(C4OC(C5CNC5)C(O)C(O)C4O)n3NC(=O)C3OC(C(O)O)C(O)C(O)C3O)n2NC(=O)C2OC(N3CC(O)C(O)C(O)C3C3CNC3)C(O)C(O)C2O)(N(C)C)OC1=O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1059.01,-12.0189,0.053306759,487.37,29,18,0.022815897,5.361297917
Cc1ccncc1-c1nnc(N2CCCC3(CCN(CCCN)CC3)C2)n1NC(=O)c1c[nH]n(C2OC(N3CC(O)C(O)C(O)C3N3CC(O)C(O)C(O)C3N3CC(O)C(O)C(O)C3C(=O)[O-])C(O)C(O)C2O)c1=N,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1062.129,-9.42411,0.080074051,451.61,25,16,0.637643768,3.457732392
O=C(Nn1c(C2OC(C3CNC3)C(O)C(O)C2O)nnc1C1(C2OCC(O)C(O)C2O)CN(S(=O)(=O)c2cccs2)C1)c1nnc(C2OC(C3CNC3)C(O)C(O)C2O)n1NC(=O)C1OC(C(O)O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1108.085,-11.5463,0.070680659,501.2,28,18,0.017795277,2.395975265
O=C([O-])C1C(O)C(O)C(O)CN1C1OC(C23CC2C(c2nnc(-c4cc5ccccc5oc4=O)n2NC(=O)C24CC2C(C2OC(N5CC(O)C(O)C(O)C5C5CNC5)C(O)C(O)C2O)C(O)C4O)C(O)C3O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1105.05,-11.5769,0.083838482,490.8,28,18,0.052022608,2.481068896
CN(C)C1OC(C2C(O)C(O)C3(c4cc[nH]c(=Nc5ccc(-c6nnc(C7OC(C(=O)[O-])C(O)C(O)C7O)n6NC(=O)C6OC(N7CC(O)C(O)C(O)C7NC(N)=S)C(O)C(O)C6O)cc5)n4)CC23)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1081.061,-11.4131,0.079294983,496.42,28,18,0.040196854,3.434304055
Cc1cc(C)n2nc(-c3nnc(C4OC(N5CC(O)C(O)C(O)C5N5CC(O)C(O)C(O)C5C(=O)[O-])C(O)C(O)C4O)n3NC(=O)c3cc(C4C(O)C(O)C5(C6OC(C7CNC7)C(O)C(O)C6O)CC45)c[nH]3)nc2n1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1060.021,-10.67226,0.070109227,479,27,17,0.057103563,5.002836541
CCCCCCCCCCC1OC(c2cccn(-c3nnc(-c4[nH]c(-c5sc(=O)[nH]c5O)nc(=O)c4C)n3NC(=O)C3CC4CCC(C3)N4C)c2=O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,823.974,2.60642,0.085301098,253.81,13,7,0.112591751,0.892120206
O=C([O-])C1OC(c2[nH]c(=O)n(-c3cn(-c4ccsc4-c4nnc(C5OC(N6CC(O)C(O)C(O)C6C6CNC6)C(O)C(O)C5O)n4NC(=O)C4OC(C5CNC5)C(O)C(O)C4O)c4nc(C5CCC(C(O)O)O5)c(F)cc4c3=O)c2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1251.156,-10.5613,0.048683317,540.29,30,19,0.046231939,0.917857168
CN(C)CCCCC(C(=O)N1CC(c2nnc(-c3nnc(C4OC(N(C)C)C(O)C(O)C4O)n3NC(=O)C3OCC(O)C(O)C3O)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)(C2OC(C(O)O)C(O)C(O)C2O)C1)N(C)C,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1125.11,-12.7363,0.048674026,510.25,30,18,0.024495277,2.0103078
N=c1[nH]cnc2c1c(C1C3CCC(O3)C1c1nnc(-c3[nH]cnc3C3OC(C4CNC4)C(O)C(O)C3O)n1NC(=O)C1OC(N3CC(O)C(O)C(O)C3C(=O)[O-])C(O)C(O)C1O)cn2C1OC(N2C(=O)OCC2C(O)O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1163.054,-11.54033,0.058579741,551.03,29,19,0.147599938,1.472724791
CN(C)C(C#N)Cc1nnc(C2OC(N3CC(O)C(O)C(O)C3C3CNC3)C(O)C(O)C2O)n1NC(=O)c1nnc(C2OC(NC(N)=S)C(O)C(O)C2O)n1NC(=O)C1OC(C(O)O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1020.99,-12.73962,0.065421478,510.88,30,19,0.034728013,12.06014983
Cn1nc(C2OCC(O)C(O)C2O)c(C2(C)CO2)c1-c1nnc(C2OC(C(O)O)C(O)C(O)C2O)n1NC(=O)c1nnc(C2OC(C3CNC3)C(O)C(O)C2O)n1NC(=O)C1OC(C2CNC2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1042.967,-11.2317,0.0591487,494.17,28,18,0.044718823,8.594980819
CN(C)C1C(O)C(O)C(O)CN1C1OC(C2C(O)C(O)C3(C(=O)Nn4c(-c5ccc6oc(=O)c(C7OC(C(=O)[O-])C(O)C(O)C7O)cc6c5)nnc4C4C(O)C(O)C5(C6OC(C7CNC7)C(O)C(O)C6O)CC45)CC23)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1149.103,-11.2596,0.079288147,500.03,29,18,0.095656766,1.640171814
CN(C)C1C(O)C(O)C(O)CN1C1C(O)C(O)C(O)CN1C1OC(C(=O)Nn2c(-c3cn(C4OC(c5c[nH]c6ccc(Br)cc56)C(O)C(O)C4O)c4ncncc34)nnc2C23CC2C(C2OC(C(=O)[O-])C(O)C(O)C2O)C(O)C3O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1280.039,-10.6162,0.058381881,527.76,30,19,0.061814399,0.816876854
Cc1ccc2nc(C3OC(N4CC(O)C(O)C(O)C4N(C)C)C(O)C(O)C3O)c(-c3nnc(C4OC(C5CNC5)C(O)C(O)C4O)n3NC(=O)c3c[nH]nc3C3OC(N4CC(O)C(O)C(O)C4C(=O)[O-])C(O)C(O)C3O)n2c1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1108.062,-11.48678,0.066300057,498.81,29,18,0.149325654,2.38857195
CN(C)C1OC(c2nnc(-c3nn(-c4nnc(C5OCC(O)C(O)C5O)n4NC(=O)C4(C)CO4)c(C4OC(C5CNC5)C(O)C(O)C4O)c3C3CCCN3)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1086.036,-10.8256,0.055813611,497.41,29,18,0.028664878,3.178581764
CC(O)c1nnc(-n2cc(C3OC(NC(N)=S)C(O)C(O)C3O)cn2)n1NC(=O)c1nnc(C2OC(N3CC(O)C(O)C(O)C3N(C)C)C(O)C(O)C2O)n1NC(=O)C1OC(C2CNC2)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1032.017,-11.2885,0.074910404,484.68,29,18,0.037012208,50.570883
N#Cc1cc(S(=O)(=O)N=c2[nH]cns2)ccc1-c1nnc(C(=O)C(=O)c2c(C3OCC(O)C(O)C3O)nn(C3OCC(O)C(O)C3O)c2C2OCC(O)C(O)C2O)n1NC(=O)C1OC(C(O)O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1072.951,-9.69652,0.035579747,530.88,28,16,0.011494078,3.738595647
O=C(Nn1c(C2OC(N3CC(O)C(O)C(O)C3N3CC(O)C(O)C(O)C3C(=O)[O-])C(O)C(O)C2O)nnc1N1C(=O)c2ccccc2C1=O)c1cc(C2OC(N3CC(O)C(O)C(O)C3C3CNC3)C(O)C(O)C2O)c[nH]1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1077.988,-12.0216,0.083842353,496.77,28,18,0.023292455,3.618677062
NC(=S)NC1OC(c2nnc(CC3=NC(=O)N(c4nnc(C5OCC(O)C(O)C5O)n4NC(=O)C4OC(C5CNC5)C(O)C(O)C4O)C3=O)n2NC(=O)C2OC(C3CNC3)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1044.968,-12.2336,0.087782884,511.15,29,18,0.00612222,8.033939495
CN(C)C(CC1OC(c2nnc(C3OC(N4CC(O)C(O)C(O)C4C4CNC4)C(O)C(O)C3O)n2NC(=O)c2cc3cc(N=c4nc(C5OC(N(C)C)C(O)C(O)C5O)cc[nH]4)ccc3[nH]2)C(O)C(O)C1O)C(=O)C1OC(C(=O)[O-])C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1220.19,-11.3811,0.05254521,535.96,30,19,0.070621347,1.059140501
CN(C)C1OC(c2nnc(-c3nnc(CCC#N)n3NC(=O)C3OC(C(=O)NNC(=O)NC(N)=S)C(O)C(O)C3O)n2NC(=O)C2OC(NC(N)=S)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,948.912,-10.76042,0.073441715,490.71,27,17,0.00208689,2.499718142
O=C(Nn1c(-c2nn(C3OC(C4CNC4)C(O)C(O)C3O)c(=O)o2)nnc1C1OC(N2CC(O)C(O)C(O)C2C2CNC2)C(O)C(O)C1O)c1ccc2cc(C(=O)C(=O)C3OC(C(O)O)C(O)C(O)C3O)[nH]c2c1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1050.942,-10.4615,0.035581064,495.98,28,18,0.026811976,6.446633217
CN1C2CCC1C(C1OC(N3CC(O)C(O)C(O)C3C(=O)[O-])C(O)C(O)C1N)C(C1OC(c3nnc(C4OC(N5CC(O)C(O)C(O)C5C(O)O)C(O)C(O)C4O)n3NC(=O)c3cc4ccccc4cc3O)C(N)C(O)C1O)C2,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1123.113,-11.0428,0.083836707,513.07,29,19,0.405005972,1.998124713
CN(C)C1OC(C(=O)Nn2c(-c3[nH]nc4ccccc34)nnc2C2OC(C(CCCN3CC(O)C(O)C(O)C3N3CC(O)C(O)C(O)C3C3CNC3)C3OC(C(=O)[O-])C(O)C(O)C3N)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1083.096,-11.5432,0.071264127,487.3,28,18,0.150356614,3.302404453
CN(C)C1OC(c2nnc(-c3nnc(C4OC(C5CNC5)C(O)C(O)C4O)n3NC(=O)C3(C4OCC(O)C(O)C4O)CN(CCC(=O)O)C3)n2NC(=O)C2OC(C(O)O)C(O)C(O)C2O)C(O)C(O)C1O,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1021.945,-12.1205,0.078140189,495.57,29,18,0.051978648,55.08749391
O=C(Nn1c(-c2n[nH]cc2C2OC(N3CC(O)C(O)C(O)C3N3CC(O)C(O)C(O)C3C3CNC3)C(O)C(O)C2O)nnc1C1OC(N2CC(O)C(O)C(O)C2C(=O)[O-])C(O)C(O)C1O)c1ccc(Cl)nc1,1026.375124,-12.1461,0.068244547,483.41,29,18,0.000691099,1045.39,-11.7118,0.083850087,485.17,28,18,0.226594399,7.080064359
