SMILES,receptor,docking score
[H]S(=O)(=O)c1ccc(F)c(-c2nc(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)c1,5ht1b,-12.6
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(CC(=C)C)n3)n2)n1,5ht1b,-14
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)c(Cl)c2Cl)n1,5ht1b,-6.7
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c(cn3)cnn4-c3cc4c([nH]c5ccccc54)c([H])n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-9.4
[H]C1OC(c2nc([H])cc3c2[nH]c2ccccc23)C(c2cc3c([nH]c4ccccc43)c(-c3nc([H])cc4c3[nH]c3ccccc34)n2)C1[H],5ht1b,-12
[H]c1nc(-c2nc(-c3[nH]c4ccccc4c3-n3c(C)ccc3C)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13
[H]c1cc2c([nH]c3ccccc32)c(C2C(O)C(O)C(O)CN2S(=O)(=O)c2ccc(C)c(C)c2)n1,5ht1b,-10.4
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc3c(c2)CCC(C)N3CCCO)n1,5ht1b,-10.7
[H]CCCCCc1nc(-c2nc(-c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.9
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4ccc(F)cc4Cl)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-15.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4cccnc4)n3)n2)n1,5ht1b,-14.6
[H]c1nn(-c2cc3c([nH]c4ccccc43)c([H])n2)c2c1CCN(c1nc(-c3c([H])[nH]c4ccccc34)cc3c1[nH]c1ccccc13)C2=O,5ht1b,-12.2
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-n4nc(C)c([N+](=O)[O-])c4C)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-11.3
[H]c1cc2c([nH]c3ccccc32)c(Oc2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.7
[H]c1nc(-c2ccc(F)c3c2CN(C(=O)CCCCCCCCCCCCC)CC3)cc2c1[nH]c1ccccc12,5ht1b,-10
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-n3c(C)nnc3-c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-13
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(N4CCCC(O)C4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.3
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(C(C)(F)F)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-12.8
[H]c1nc2ccccc2nc1-c1nc(-c2nc(-c3ccc4oc([H])c([H])c4c3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.7
[H]c1nc(-c2nc(-c3nc(-c4ncccc4F)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-14
[H]C(=O)C(CCCN=C(N)N)Oc1cc2c([nH]c3ccccc32)c([H])n1,5ht1b,-8.9
[H]c1cc2c([nH]c3ccccc32)c(-c2c([H])ccc(C=Cc3ccc(C#N)cc3)c2[H])n1,5ht1b,-11.6
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(CC#N)n3)n2)n1,5ht1b,-13.6
[H]c1nc(-c2c(C=Cc3cccc4ccccc34)ccc([H])c2[H])cc2c1[nH]c1ccccc12,5ht1b,-12.6
[H]c1nc(-c2nc(-c3nc(-c4ccc(S(C)(=O)=O)cn4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-11.9
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4cc(Cl)ccc4C)n3)n2)n1,5ht1b,-13.9
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-n4ccnc4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-15.1
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4nc5c(C)cccc5[nH]4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-12.5
[H]C(c1cc2c([nH]c3ccccc32)c([H])n1)c1nc(-c2cn([H])c3ccccc3c2=O)cc2c1[nH]c1ccccc12,5ht1b,-13.9
[H]CCCCCCCCc1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-12.7
[H]c1nc(-c2nc(-c3nc(CCC4=CCCCC4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-14.5
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cc[nH]c(=N)n4)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-14
[H]S(=O)(=O)c1ccc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)n2)nc1,5ht1b,-9.8
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(N3CCCC(c4[nH]c5ccccc5c4[H])C3=O)cc3c2[nH]c2ccccc23)n1,5ht1b,-9.8
[H]C(=O)CC([H])c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.7
[H]c1cc2c([nH]c3ccccc32)c(C2(C)CCN(C(C)C(F)(F)F)C2)n1,5ht1b,-10.1
[H]c1nc(-c2c([H])ccc(C=Cc3ccco3)c2[H])cc2c1[nH]c1ccccc12,5ht1b,-10.9
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(N3CCC4(CCN(c5cc6c([nH]c7ccccc76)c([H])n5)C4)CC3)cc3c2[nH]c2ccccc23)n1,5ht1b,-5.9
[H]S(=O)(=O)CCN1CCC2(CC1)CN(c1cc3c([nH]c4ccccc43)c([H])n1)C(=O)O2,5ht1b,-10.3
[H]c1nc(-c2nc(-c3nc(-c4cc([H])c([H])c(Cl)c4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.6
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4nc5cc(Cl)c(Cl)cc5[nH]4)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-13.2
[H]c1cc2c([nH]c3ccccc32)c(-c2cn(-c3ccc4ncc(-c5cc([N+](=O)[O-])ccc5[H])n4n3)c3ccccc3c2=O)n1,5ht1b,-9.1
[H]N(C[H])CC(C)C(=O)N1CC2(C)CC1CC(C)(C)C2,5ht1b,-7.1
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4ccc(Cl)cc4[N+](=O)[O-])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-11
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4ccccc4nc3-c3cc4c([nH]c5ccccc54)c([H])n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-13.9
[H]N1CCCC1(C)c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c([H])n3)n2)n1,5ht1b,-13.2
[H]=C1CCC(=Cc2cc(-c3cc4c([nH]c5ccccc54)c([H])n3)ccc2[H])C1=O,5ht1b,-11.1
[H]c1nc(-c2c(-n3nc(-n4cncn4)ccc3=O)[nH]c3ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-12.7
[H]c1nc(-c2nc(-c3nc(C4(C)COC4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.4
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cnc5ccccn45)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.5
[H]c1cc2c([nH]c3ccccc32)c(-n2cc(-c3ccc4oc([H])c(-c5nc6ccncc6[nH]5)c4c3)c(=O)c3ccccc32)n1,5ht1b,-14.5
[H]=Cc1ccc(O)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4nc([H])cc5c4[nH]c4ccccc45)n3)n2)c1,5ht1b,-15.4
[H]c1nc2cc(-c3cc4c([nH]c5ccccc54)c(-c4nc(-c5cc6c([nH]c7ccccc76)c([H])n5)cc5c4[nH]c4ccccc45)n3)ccc2[nH]1,5ht1b,-16.1
[H]c1cc2c([nH]c3ccccc32)c(-c2cn(-c3nc(-n4c(C)c(C)c5cc([H])ccc54)cc4c3[nH]c3ccccc34)c3ccccc3c2=O)n1,5ht1b,-12.8
[H]CC#CCN1CCOc2ccc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc2C1,5ht1b,-10.4
[H]C(=O)CCC(=O)N=c1[nH]nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4nc([H])cc5c4[nH]c4ccccc45)cc4c3[nH]c3ccccc34)n2)s1,5ht1b,-12.7
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3c(-c4cc5c([nH]c6ccccc65)c([H])n4)ccc([H])c3F)n2)cc2c1[nH]c1ccccc12,5ht1b,-13.4
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)c(C)s3)n2)cc2c1[nH]c1ccccc12,5ht1b,-10.3
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc3c(c2)CN(c2nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c2[nH]c2ccccc24)CC3)n1,5ht1b,-9.8
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4ccc(Br)s4)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-11.4
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4cccnc4F)n3)n2)n1,5ht1b,-14.9
[H]C(=O)C([H])C(c1cc2c([nH]c3ccccc32)c([H])n1)c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c([H])n2)n1,5ht1b,-13.7
[H]c1nc(C2CC3CC3N2C(C)CC)cc2c1[nH]c1ccccc12,5ht1b,-9.1
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(N4CCC(F)(F)CC4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-11.3
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cccc(-c4cc5c([nH]c6ccccc65)c([H])n4)c3O)n2)n1,5ht1b,-12
[H]c1nc(-c2ccc3c(c2)CCn2c-3cc(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)nc2=O)cc2c1[nH]c1ccccc12,5ht1b,-10.4
[H]c1nc(-c2nc(-c3nc(-c4ccc(S(C)(=O)=O)c([N+](=O)[O-])c4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-8.8
[H]c1nc(C#N)c(-c2nc(-n3cc(-c4cc5c([nH]c6ccccc65)c([H])n4)c(=O)c4ccccc43)cc3c2[nH]c2ccccc23)o1,5ht1b,-12.8
[H]c1nc(-c2c([H])ccc([H])c2-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c([H])n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-14.7
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(CC(=O)N=c3[nH]nc(-c4cc5c([nH]c6ccccc65)c([H])n4)s3)n2)n1,5ht1b,-12.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(CC4=NC(=O)NC4=O)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-15
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc3c(c2)CCC(C)N3C(C)(C)CC)n1,5ht1b,-11.6
[H]c1cc2c([nH]c3ccccc32)c(C2CCC3C(CCN3C(C)C(C)(C)C)O2)n1,5ht1b,-9.6
[H]c1cc2c([nH]c3ccccc32)c(-n2nc(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)oc2=S)n1,5ht1b,-11.3
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(CCCCO)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-13.1
[H]C(CC(C)C)c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc([H])cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-14
[H]c1nc(-c2nc(-c3nc(N4c5ccccc5Sc5ccccc54)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-9.2
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nnc(-c4cc5c([nH]c6ccccc65)c([H])n4)c4ccccc34)n2)n1,5ht1b,-9.3
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(C(=O)N=c3[nH]nc(-c4cc5c([nH]c6ccccc65)c([H])n4)s3)cc3c2[nH]c2ccccc23)n1,5ht1b,-13
[H]C(=O)C([H])c1nc(-c2nc(-c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.4
[H]C(=O)N=c1[nH]nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)n2)s1,5ht1b,-10.6
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cn5cccnc5n4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-9.9
[H]c1cc2c([nH]c3ccccc32)c(-c2c([H])ccc(C=CCCCC(=O)O)c2[H])n1,5ht1b,-11
[H]c1cc2c([nH]c3ccccc32)c(-c2cn(-c3cc4c([nH]c5ccccc54)c(-c4cccc(Br)c4)n3)c3ccccc3c2=O)n1,5ht1b,-14.5
[H]c1nc(-c2cn3c(n2)CN(S(=O)(=O)c2ccc4ccccc4c2)CC3)cc2c1[nH]c1ccccc12,5ht1b,-12.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c(C)nn(-c5cc6c([nH]c7ccccc76)c([H])n5)c4s3)n2)n1,5ht1b,-9.2
[H]c1nc(-c2nc(-c3nc(-c4nc5ccncc5[nH]4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-9.2
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(CC(C)N)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-12.4
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4c(C)cc(C)[nH]c4=O)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-11.3
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4nc5ccccc5c(=O)[nH]4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-10.4
[H]c1nc(C2([H])CCCN(S(=O)(=O)c3c(C)noc3C)C2)cc2c1[nH]c1ccccc12,5ht1b,-11.6
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4ccc(C)cc4C)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-15.4
[H]C(C)CCCN1CCC(C)(c2nc([H])cc3c2[nH]c2ccccc23)C1,5ht1b,-9.3
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(N4CC5CCC(C4)O5)n3)n2)n1,5ht1b,-13.1
[H]n1cc(C23CCCCC=C2N(C(=O)C2=COCCO2)C(=O)C([H])C3)c(=O)c2ccccc21,5ht1b,-11
[H]c1nc(-c2c(C=C(C)C(=O)O)ccc([H])c2[H])cc2c1[nH]c1ccccc12,5ht1b,-10.1
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-n4c(C)nc5ccccc5c4=O)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-9
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4nncn4C)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-14.9
[H]C(CCC(N)=O)C(=O)N1C(=O)CNCC1c1nc([H])cc2c1[nH]c1ccccc12,5ht1b,-9.5
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(C3CC([H])CN3c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-9.5
[H]S(=O)(=O)c1cc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)n2)ccc1Cl,5ht1b,-9.5
[H]C(=O)CCC(=O)N=c1[nH]nc(-c2nc(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)s1,5ht1b,-7.9
[H]c1cc2c([nH]c3ccccc32)c(C2(c3cc4c([nH]c5ccccc54)c([H])n3)CCN(c3cc4c([nH]c5ccccc54)c([H])n3)C(=O)O2)n1,5ht1b,-12.6
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(C4CC4(F)F)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-11.9
[H]=Cc1cc([H])c(O)c(-c2cn(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)c3ccccc3c2=O)c1,5ht1b,-10.1
CCC(CC)NS(N)(=O)=O,5ht1b,-5.3
[H]c1cc2c([nH]c3ccccc32)c(OC(=S)Nc2nc(-c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.2
[H]c1cc2c([nH]c3ccccc32)c(-c2c(C=Cc3ccccc3)ccc([H])c2[H])n1,5ht1b,-11.1
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(N3CCCC4(CCN(c5cc6c([nH]c7ccccc76)c([H])n5)CC4)C3=O)n2)n1,5ht1b,-9.1
[H]n1cc(-c2cc3c([nH]c4ccccc43)c(-c3nc(N4CCCC4C#N)cc4c3[nH]c3ccccc34)n2)c(=O)c2ccccc21,5ht1b,-10.4
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cc(=O)c5ccccc5o4)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-11
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4ccc5nccnc5c4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-12.2
[H]C(=O)C(C[H])c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.4
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(N4CCC([H])(O)CC4)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-12.3
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4ccc5c(ccn5C)c4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-9.9
[H]c1cc2c([nH]c3ccccc32)c(C(=O)NN=Cc2ccc(-c3nc(-n4cc([H])c(=O)c5ccccc54)cc4c3[nH]c3ccccc34)c([H])c2)n1,5ht1b,2.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3csc(N)c3-c3cc4c([nH]c5ccccc54)c([H])n3)n2)n1,5ht1b,-10
[H]=C1CN(CCCCCCN2CCC2)CC(=[H])C1=O,5ht1b,-6.4
[H]c1nc(-c2nc(-c3nc(C(C)C(=O)O)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-12.6
[H]C(=O)C([H])Cc1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c([H])n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-11.9
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-n4c(=O)sc5ccccc54)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-12.6
[H]c1cc2c([nH]c3ccccc32)c(-n2c(O)c(CC3c4cc(-c5cc6c([nH]c7ccccc76)c([H])n5)ccc4CCC3[H])[nH]c2=O)n1,5ht1b,-15
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-n4c(O)c5c(c4O)CCCC5)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-9.2
[H]c1nc(-c2cc(-c3cc4c([nH]c5ccccc54)c([H])n3)c(C)c(-c3cc4c([nH]c5ccccc54)c([H])n3)c2)cc2c1[nH]c1ccccc12,5ht1b,-9.6
[H]c1nc(-c2ccc3c(c2)CCC(C)N3C(C(=O)O)C(C)CC)cc2c1[nH]c1ccccc12,5ht1b,-11.3
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4c[nH]c(=N)[nH]4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-15.2
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(N(C)c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.6
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc([H])c(O)cc3-c3cc4c([nH]c5ccccc54)c([H])n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-14.1
[H]C(c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1)C(F)(F)F,5ht1b,-13.5
[H]C(=O)C[S+]([O-])Cc1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-12.6
[H]C([H])Cc1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.9
[H]C(=O)N=c1[nH]c2ccc(-c3nc(-c4cc5c([nH]c6ccccc65)c(-c5cc6c([nH]c7ccccc76)c([H])n5)n4)cc4c3[nH]c3ccccc34)cc2[nH]1,5ht1b,-10
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cc(C)ccc4F)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-11.9
[H]c1cc2c([nH]c3ccccc32)c(N2CCCC(C)(c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)C2)n1,5ht1b,-13.5
[H]S(=O)(=O)c1ccc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)n2)nc1,5ht1b,-8.3
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc(-c3cc4c([nH]c5ccccc54)c(-c4nc([H])cc5c4[nH]c4ccccc45)n3)nn2)n1,5ht1b,-12.6
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(CCC4=CCCCC4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-15.2
[H]N1CC(c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(CC(=O)N=c4[nH]nc([H])s4)n3)n2)CS1(=O)=O,5ht1b,-13
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cc(=O)c([H])co4)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.3
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(NS(=O)(=O)O)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-13.2
[H]c1nc(-c2c(C=CC(=O)O)ccc([H])c2[H])cc2c1[nH]c1ccccc12,5ht1b,-9.9
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4ccc(C)c([N+](=O)[O-])c4)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-15.4
[H]c1nc(-c2nc(-c3cc(-c4cc5c([nH]c6ccccc65)c([H])n4)n(C)c3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-9.3
[H]c1nc(-c2nc(-c3nc(-c4ccc(O)cc4O)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-9.7
[H]C(CC(N)=O)c1nc(-n2cc(-c3cc4c([nH]c5ccccc54)c([H])n3)c(=O)c3ccccc32)cc2c1[nH]c1ccccc12,5ht1b,-11.9
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(C3C(c4nc([H])cc5c4[nH]c4ccccc45)C4CCC3C43CC3)cc3c2[nH]c2ccccc23)n1,5ht1b,-17.7
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-n4c(=S)[nH]c5cc([H])ccc5c4=O)n3)n2)n1,5ht1b,-9.3
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(CC(C)=O)n3)n2)n1,5ht1b,-14
[H]c1nc(-c2c(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)[nH]c(=N)[nH]c2=N)cc2c1[nH]c1ccccc12,5ht1b,-12.5
[H]c1cc2c([nH]c3ccccc32)c(-c2oc3ccc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc3c2N2CC=C(c3ccccc3)CC2)n1,5ht1b,-10.2
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4ccccc4O)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-15.2
